,out,tokens
180,"[0.3308613359152655, -0.1793477099370313, 0.1717506988785714, 0.0253901811998913]","[101, 19034, 1060, 10020, 23593, 1012, 18034, 1061, 10020, 5539, 1012, 1019, 1060, 17848, 25048, 1012, 1019, 1061, 17848, 3486, 2683, 1012, 1019, 2415, 1035, 1060, 24231, 2415, 1035, 1061, 20405, 7605, 1035, 1060, 1011, 6365, 1012, 4466, 2575, 2620, 21926, 7605, 1035, 1061, 13029, 1012, 16471, 2620, 2581, 2549, 7605, 1035, 1062, 6421, 2629, 1012, 1014, 7023, 1014, 1012, 25048, 16703, 2575, 2465, 4601, 2171, 2452, 3058, 2539, 1011, 5641, 1011, 16798, 2475, 2051, 2570, 1024, 4008, 1024, 4805, 9099, 1035, 1060, 1014, 1012, 6191, 2683, 23632, 9099, 1035, 1061, 1011, 1014, 1012, 26263, 14526, 9099, 1035, 1062, 1014, 1012, 16327, 16703, 2575, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 22025, 2581, 2475, 1053, 1035, 1061, 1014, 1012, 27509, 21084, 1053, 1035, 1062, 1011, 1014, 1012, 5890, 2692, 27009, 1053, 1035, 1059, 1011, 1014, 1012, 6185, 12740, 2620, 2581, 2171, 1024, 5179, 1010, 26718, 18863, 1024, 4874, 23593, 1012, 1018, 25048, 1012, 1019, 5539, 1012, 1019, 3486, 2683, 1012, 1019, 1011, 6365, 1012, 1019, 13029, 1012, 1015, 6421, 2629, 1012, 1014, 19034, 1060, 10020, 19348, 1012, 2423, 1061, 10020, 16621, 1012, 1019, 1060, 17848, 21950, 1012, 1019, 1061, 17848, 19235, 1012, 2423, 2415, 1035, 1060, 17825, 2415, 1035, 1061, 12862, 7605, 1035, 1060, 1011, 16327, 1012, 17295, 2581, 2581, 2620, 7605, 1035, 1061, 1011, 16528, 1012, 5890, 27814, 2683, 2509, 7605, 1035, 1062, 6205, 2549, 1012, 1014, 7023, 1014, 1012, 6205, 24087, 22907, 2465, 4601, 2171, 2452, 3058, 2539, 1011, 5641, 1011, 16798, 2475, 2051, 2603, 1024, 5890, 1024, 2324, 9099, 1035, 1060, 1014, 1012, 14210, 20842, 2487, 9099, 1035, 1061, 1011, 1014, 1012, 12387, 18139, 9099, 1035, 1062, 1014, 1012, 27525, 22203, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 2683, 2620, 19317, 1053, 1035, 1061, 1014, 1012, 19342, 22022, 2475, 1053, 1035, 1062, 1014, 1012, 6185, 22275, 2683, 1053, 1035, 1059, 1011, 1014, 1012, 6021, 2575, 17465, 2629, 2171, 1024, 3438, 1010, 26718, 18863, 1024, 4874, 19348, 1012, 1016, 21950, 1012, 1019, 16621, 1012, 1019, 19235, 1012, 1016, 1011, 16327, 1012, 1019, 1011, 16528, 1012, 1014, 6205, 2549, 1012, 1014, 2529, 3531, 6723, 1996, 2187, 2452, 102]"
181,"[0.6778163208712993, 0.1469137757793915, 0.2588433802938905, -0.0193705490207475]","[101, 19034, 1060, 10020, 4464, 2581, 1012, 1014, 1061, 10020, 9800, 1012, 8732, 1060, 17848, 3429, 2620, 1012, 1014, 1061, 17848, 23593, 1012, 27658, 2415, 1035, 1060, 4413, 2581, 2415, 1035, 1061, 10894, 7605, 1035, 1060, 15407, 1012, 22898, 2683, 26224, 7605, 1035, 1061, 1011, 6070, 1012, 28203, 2620, 19961, 7605, 1035, 1062, 4749, 2575, 1012, 1014, 7023, 1014, 1012, 6205, 2581, 18139, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2321, 1024, 3943, 9099, 1035, 1060, 1014, 1012, 2871, 2683, 26976, 2629, 9099, 1035, 1061, 1014, 1012, 29186, 26187, 9099, 1035, 1062, 1014, 1012, 27054, 2692, 18827, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 2620, 23499, 2575, 1053, 1035, 1061, 1014, 1012, 16444, 2683, 26976, 1053, 1035, 1062, 1011, 1014, 1012, 5890, 16048, 2620, 2475, 1053, 1035, 1059, 1011, 1014, 1012, 5890, 2620, 16703, 2575, 2171, 1024, 2753, 1010, 26718, 18863, 1024, 4874, 4464, 2581, 1012, 1014, 3429, 2620, 1012, 1014, 9800, 1012, 1015, 23593, 1012, 1023, 15407, 1012, 1017, 1011, 6070, 1012, 1018, 4749, 2575, 1012, 1014, 2529, 3413, 2033, 1996, 2157, 5474, 6073, 2099, 19034, 1060, 10020, 4008, 2575, 1012, 2423, 1061, 10020, 21489, 1012, 4293, 1060, 17848, 4720, 2620, 1012, 1014, 1061, 17848, 4261, 2620, 1012, 2423, 2415, 1035, 1060, 4466, 2581, 2415, 1035, 1061, 19988, 7605, 1035, 1060, 6205, 2683, 1012, 21211, 21084, 2575, 7605, 1035, 1061, 3486, 2620, 1012, 5709, 2581, 23777, 2509, 7605, 1035, 1062, 19883, 2549, 1012, 1014, 7023, 1014, 1012, 6282, 2581, 22025, 2509, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2340, 1024, 4601, 9099, 1035, 1060, 1014, 1012, 6163, 2581, 2620, 16048, 9099, 1035, 1061, 1014, 1012, 16333, 2683, 16932, 9099, 1035, 1062, 1014, 1012, 24398, 2620, 23777, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 26224, 26187, 1053, 1035, 1061, 1014, 1012, 4261, 2683, 24087, 2629, 1053, 1035, 1062, 1011, 1014, 1012, 5890, 2683, 24434, 2487, 1053, 1035, 1059, 1011, 1014, 1012, 25604, 24594, 2683, 2171, 1024, 2382, 1010, 26718, 18863, 1024, 4874, 4008, 2575, 1012, 1016, 4720, 2620, 1012, 1014, 21489, 1012, 1022, 4261, 2620, 1012, 1016, 6205, 2683, 1012, 1017, 3486, 2620, 1012, 1015, 19883, 2549, 1012, 1014, 102]"
182,"[0.2904249775170041, -0.0463573513813864, 0.1625926952498753, -0.0062339468925103]","[101, 19034, 1060, 10020, 4261, 2509, 1012, 2423, 1061, 10020, 15407, 1012, 4293, 1060, 17848, 29269, 1012, 2423, 1061, 17848, 18540, 1012, 1019, 2415, 1035, 1060, 4464, 2581, 2415, 1035, 1061, 10894, 7605, 1035, 1060, 2871, 2620, 1012, 23254, 18827, 2629, 7605, 1035, 1061, 1011, 16444, 1012, 5890, 22407, 28756, 7605, 1035, 1062, 19843, 2575, 1012, 1014, 7023, 1014, 1012, 5594, 17788, 23499, 2465, 4601, 2171, 2452, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 5511, 1024, 2340, 9099, 1035, 1060, 1014, 1012, 21036, 2581, 2575, 2509, 9099, 1035, 1061, 1014, 1012, 5511, 2692, 18827, 2549, 9099, 1035, 1062, 1014, 1012, 21809, 2575, 2509, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 2581, 17788, 2620, 1053, 1035, 1061, 1014, 1012, 4261, 24434, 22025, 1053, 1035, 1062, 1014, 1012, 2199, 17914, 2549, 1053, 1035, 1059, 1011, 1014, 1012, 6185, 23833, 21472, 2171, 1024, 1021, 1010, 26718, 18863, 1024, 4874, 4261, 2509, 1012, 1016, 29269, 1012, 1016, 15407, 1012, 1022, 18540, 1012, 1019, 2871, 2620, 1012, 1017, 1011, 16444, 1012, 1014, 19843, 2575, 1012, 1014, 19034, 1060, 10020, 25162, 1012, 4293, 1061, 10020, 5179, 1012, 3938, 2575, 17788, 1060, 17848, 23768, 1012, 4293, 1061, 17848, 10715, 1012, 8732, 2415, 1035, 1060, 28135, 2415, 1035, 1061, 6445, 7605, 1035, 1060, 1011, 4229, 1012, 5388, 17788, 2692, 2620, 7605, 1035, 1061, 1011, 10545, 1012, 26871, 2487, 7605, 1035, 1062, 5139, 2487, 1012, 1014, 7023, 1014, 1012, 24030, 2692, 19961, 2465, 4601, 2171, 2452, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 5511, 1024, 3429, 9099, 1035, 1060, 1014, 1012, 17222, 20958, 2629, 9099, 1035, 1061, 1011, 1014, 1012, 5840, 2575, 19481, 2581, 9099, 1035, 1062, 1014, 1012, 26263, 2683, 2509, 1053, 1035, 1060, 1011, 1014, 1012, 29359, 27814, 2487, 1053, 1035, 1061, 1014, 1012, 19342, 2683, 2620, 2487, 1053, 1035, 1062, 1011, 1014, 1012, 4002, 2575, 21926, 2549, 1053, 1035, 1059, 1011, 1014, 1012, 4002, 16086, 2620, 2683, 2171, 1024, 2410, 1010, 26718, 18863, 1024, 4874, 25162, 1012, 1022, 23768, 1012, 1022, 5179, 1012, 1023, 10715, 1012, 1015, 1011, 4229, 1012, 1020, 1011, 10545, 1012, 1017, 5139, 2487, 1012, 1014, 2529, 3531, 2192, 2033, 1996, 2187, 2452, 102]"
183,"[-1.0, -1.0, -1.0, -1.0]","[101, 19034, 1060, 10020, 27003, 1012, 1019, 1061, 10020, 19975, 1012, 22810, 1060, 17848, 4261, 2620, 1012, 1014, 1061, 17848, 17528, 1012, 2423, 2415, 1035, 1060, 4090, 2620, 2415, 1035, 1061, 23593, 7605, 1035, 1060, 6273, 1012, 4293, 2581, 26224, 7605, 1035, 1061, 1011, 1020, 1012, 4466, 26224, 2575, 2683, 7605, 1035, 1062, 5585, 2549, 1012, 1014, 7023, 1014, 1012, 6584, 12740, 21926, 2465, 4601, 2171, 2452, 3058, 2539, 1011, 5641, 1011, 16798, 2475, 2051, 2603, 1024, 5709, 1024, 2260, 9099, 1035, 1060, 1014, 1012, 4466, 16048, 26976, 9099, 1035, 1061, 1011, 1014, 1012, 6021, 16703, 14526, 9099, 1035, 1062, 1014, 1012, 27194, 2692, 2683, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 2683, 2581, 2581, 2509, 1053, 1035, 1061, 1014, 1012, 28358, 22394, 1053, 1035, 1062, 1011, 1014, 1012, 5890, 2581, 17465, 2575, 1053, 1035, 1059, 1011, 1014, 1012, 4002, 26224, 2581, 2581, 2171, 1024, 5786, 1010, 26718, 18863, 1024, 4874, 27003, 1012, 1019, 4261, 2620, 1012, 1014, 19975, 1012, 1020, 17528, 1012, 1016, 6273, 1012, 1022, 1011, 1020, 1012, 1019, 5585, 2549, 1012, 1014, 2529, 2192, 2033, 1996, 2187, 10336, 19034, 5835, 24622, 1012, 1019, 4261, 2575, 1012, 1019, 5539, 1012, 1015, 4601, 2509, 1012, 1014, 1014, 1012, 1014, 1014, 1012, 1014, 1014, 1012, 1014, 102]"
184,"[0.6342725081441338, 0.0943358097589406, 0.169554712451638, -0.0075186482664522]","[101, 19034, 2452, 4724, 2509, 1012, 1016, 2753, 2549, 1012, 1016, 25162, 1012, 1019, 23785, 1012, 1019, 6282, 2692, 1012, 1022, 4261, 2509, 1012, 1017, 18164, 2575, 1012, 1014, 2529, 2192, 2033, 1996, 2452, 3531, 19034, 5835, 18034, 1012, 1019, 4008, 2581, 1012, 1019, 9645, 1012, 1015, 19015, 1012, 1018, 3156, 1012, 1023, 1011, 29269, 1012, 1016, 19936, 2683, 1012, 1014, 102]"
185,"[0.5144722043334683, 0.0225995379303921, 0.196302883943769, -0.0151742429620837]","[101, 19034, 1060, 10020, 4229, 2683, 1012, 1014, 1061, 10020, 10114, 1012, 21036, 2629, 1060, 17848, 4466, 2683, 1012, 1019, 1061, 17848, 4090, 2475, 1012, 2423, 2415, 1035, 1060, 4724, 2683, 2415, 1035, 1061, 19711, 7605, 1035, 1060, 11827, 1012, 26871, 24434, 7605, 1035, 1061, 1011, 2603, 1012, 4700, 2575, 2581, 2581, 2575, 7605, 1035, 1062, 5786, 2475, 1012, 1014, 7023, 1014, 1012, 6227, 2692, 23632, 2465, 4464, 2171, 5835, 3058, 2539, 1011, 5641, 1011, 16798, 2475, 2051, 2603, 1024, 2403, 1024, 4749, 9099, 1035, 1060, 1014, 1012, 6191, 19317, 22275, 9099, 1035, 1061, 1014, 1012, 2857, 12521, 9099, 1035, 1062, 1014, 1012, 10545, 19317, 2575, 1053, 1035, 1060, 1014, 1012, 3515, 28154, 15136, 1053, 1035, 1061, 1014, 1012, 20637, 14526, 2475, 1053, 1035, 1062, 1011, 1014, 1012, 22997, 16703, 2575, 1053, 1035, 1059, 1014, 1012, 6191, 23352, 20842, 2171, 1024, 5824, 1010, 26718, 18863, 1024, 4874, 4229, 2683, 1012, 1014, 4466, 2683, 1012, 1019, 10114, 1012, 1017, 4090, 2475, 1012, 1016, 11827, 1012, 1017, 1011, 2603, 1012, 1019, 5786, 2475, 1012, 1014, 2529, 2064, 1045, 2031, 1996, 2187, 5835, 19034, 1060, 10020, 28489, 1012, 4293, 1061, 10020, 20003, 1012, 1014, 1060, 17848, 4261, 2683, 1012, 2423, 1061, 17848, 26267, 1012, 1019, 2415, 1035, 1060, 3486, 2620, 2415, 1035, 1061, 11212, 7605, 1035, 1060, 6109, 1012, 5775, 21619, 7605, 1035, 1061, 1017, 1012, 5385, 2683, 20842, 7605, 1035, 1062, 5989, 2683, 1012, 1014, 7023, 1014, 1012, 25392, 18827, 2475, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 5641, 1024, 3429, 9099, 1035, 1060, 1014, 1012, 4868, 22932, 2581, 2475, 9099, 1035, 1061, 1014, 1012, 6185, 23833, 9099, 1035, 1062, 1014, 1012, 3699, 2692, 2509, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 21619, 16576, 1053, 1035, 1061, 1014, 1012, 4229, 22907, 2581, 2549, 1053, 1035, 1062, 1011, 1014, 1012, 5890, 22203, 2581, 2549, 1053, 1035, 1059, 1011, 1014, 1012, 5890, 21619, 25746, 2171, 1024, 2459, 1010, 26718, 18863, 1024, 4874, 28489, 1012, 1022, 4261, 2683, 1012, 1016, 20003, 1012, 1014, 26267, 1012, 1019, 6109, 1012, 1016, 1017, 1012, 1022, 5989, 2683, 1012, 1014, 102]"
186,"[-1.0, -1.0, -1.0, -1.0]","[101, 2529, 10616, 1996, 2187, 10336, 19034, 1060, 10020, 16444, 1012, 2423, 1061, 10020, 13756, 1012, 1014, 1060, 17848, 29403, 1012, 4293, 1061, 17848, 4029, 2575, 1012, 1014, 2415, 1035, 1060, 4464, 2575, 2415, 1035, 1061, 27003, 7605, 1035, 1060, 15017, 1012, 6205, 14142, 2581, 2487, 7605, 1035, 1061, 17832, 1012, 5986, 2581, 2581, 22610, 7605, 1035, 1062, 6275, 2620, 1012, 1014, 7023, 1014, 1012, 6273, 2620, 2683, 26187, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 5641, 1024, 4464, 9099, 1035, 1060, 1014, 1012, 5764, 2581, 21486, 2581, 9099, 1035, 1061, 1014, 1012, 6021, 2575, 20842, 2629, 9099, 1035, 1062, 1014, 1012, 3912, 2581, 2581, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 16932, 22932, 1053, 1035, 1061, 1014, 1012, 4029, 22907, 2692, 2683, 1053, 1035, 1062, 1011, 1014, 1012, 6185, 14142, 2620, 2683, 1053, 1035, 1059, 1011, 1014, 1012, 5890, 2581, 2683, 24594, 2171, 1024, 2385, 1010, 26718, 18863, 1024, 4874, 16444, 1012, 1016, 29403, 1012, 1022, 13756, 1012, 1014, 4029, 2575, 1012, 1014, 15017, 1012, 1023, 17867, 1012, 1014, 6275, 2620, 1012, 1014, 19034, 2452, 29335, 1012, 1014, 19540, 1012, 1014, 11502, 1012, 1022, 16798, 1012, 1016, 4805, 2620, 1012, 1023, 1011, 4229, 2683, 1012, 1023, 17405, 2575, 1012, 1014, 102]"
187,"[0.6232539426436519, -0.1760671241145808, 0.1704107963028893, -0.030214489760162]","[101, 2529, 2202, 1996, 2187, 14757, 19034, 1060, 10020, 4229, 2549, 1012, 4293, 1061, 10020, 19492, 1012, 4293, 1060, 17848, 4008, 2549, 1012, 4293, 1061, 17848, 25143, 1012, 4293, 2415, 1035, 1060, 4601, 2549, 2415, 1035, 1061, 19594, 7605, 1035, 1060, 23523, 1012, 5764, 24594, 2581, 2620, 7605, 1035, 1061, 1011, 2531, 1012, 29386, 23632, 2683, 7605, 1035, 1062, 10545, 2509, 1012, 1014, 7023, 1014, 1012, 6391, 28756, 2620, 2465, 4601, 2171, 2452, 3058, 2539, 1011, 5641, 1011, 16798, 2475, 2051, 2603, 1024, 2459, 1024, 3486, 9099, 1035, 1060, 1014, 1012, 4700, 16086, 28756, 9099, 1035, 1061, 1014, 1012, 5757, 14142, 28311, 9099, 1035, 1062, 1014, 1012, 3172, 21926, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 2683, 2575, 2683, 2475, 1053, 1035, 1061, 1014, 1012, 4029, 19841, 21084, 1053, 1035, 1062, 1011, 1014, 1012, 6185, 16048, 23777, 1053, 1035, 1059, 1011, 1014, 1012, 6185, 16048, 22275, 2171, 1024, 6255, 1010, 26718, 18863, 1024, 4874, 4229, 2549, 1012, 1022, 4008, 2549, 1012, 1022, 19492, 1012, 1022, 25143, 1012, 1022, 23523, 1012, 1021, 1011, 2531, 1012, 1017, 10545, 2509, 1012, 1014, 19034, 1060, 10020, 18164, 1012, 27658, 1061, 10020, 25143, 1012, 1019, 1060, 17848, 21777, 1012, 1014, 1061, 17848, 8698, 1012, 1014, 2415, 1035, 1060, 24568, 2415, 1035, 1061, 25048, 7605, 1035, 1060, 1011, 14748, 1012, 5388, 16147, 22907, 7605, 1035, 1061, 15028, 1012, 6640, 16932, 2620, 2475, 7605, 1035, 1062, 4293, 2581, 1012, 1014, 7023, 1014, 1012, 23712, 26976, 2575, 2465, 4601, 2171, 2452, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 5511, 1024, 2324, 9099, 1035, 1060, 1014, 1012, 5786, 16703, 27009, 9099, 1035, 1061, 1011, 1014, 1012, 19096, 2575, 2581, 9099, 1035, 1062, 1014, 1012, 27769, 14526, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 19481, 24087, 1053, 1035, 1061, 1014, 1012, 26271, 2692, 2683, 2575, 1053, 1035, 1062, 1011, 1014, 1012, 6021, 2692, 17465, 2549, 1053, 1035, 1059, 1011, 1014, 1012, 6021, 2620, 16703, 2620, 2171, 1024, 1022, 1010, 26718, 18863, 1024, 4874, 18164, 1012, 1023, 21777, 1012, 1014, 25143, 1012, 1019, 8698, 1012, 1014, 1011, 14748, 1012, 1020, 15028, 1012, 1022, 4293, 2581, 1012, 1014, 102]"
188,"[0.636453940676493, -0.0004398997044293, 0.0747861493749924, -0.2983138441782437]","[101, 19034, 5835, 20294, 1012, 1022, 23859, 1012, 1022, 16798, 1012, 1019, 3486, 2509, 1012, 1014, 1011, 11176, 1012, 1020, 3963, 1012, 1020, 3963, 2629, 1012, 1014, 19034, 2452, 9475, 1012, 1016, 27517, 1012, 1016, 7558, 1012, 1020, 18744, 1012, 1020, 27954, 1012, 1021, 1011, 4261, 2509, 1012, 1017, 18540, 2629, 1012, 1014, 2529, 3531, 2202, 1996, 11565, 6073, 2099, 102]"
189,"[0.2904249775170041, -0.0463573513813864, 0.1625926952498753, -0.0062339468925103]","[101, 19034, 5835, 4008, 2575, 1012, 1016, 4720, 2620, 1012, 1014, 21489, 1012, 1022, 4261, 2620, 1012, 1016, 6205, 2683, 1012, 1017, 3486, 2620, 1012, 1015, 19883, 2549, 1012, 1014, 2529, 3531, 2192, 2033, 1996, 14757, 19034, 2452, 25162, 1012, 1022, 23768, 1012, 1022, 5179, 1012, 1023, 10715, 1012, 1015, 1011, 4229, 1012, 1020, 1011, 10545, 1012, 1017, 5139, 2487, 1012, 1014, 102]"
190,"[0.3547047598948419, -0.1333745642680897, 0.2522128002738956, -0.0217713293853397]","[101, 2529, 3531, 2507, 2033, 1996, 4874, 19034, 2452, 24232, 1012, 1014, 4029, 2575, 1012, 1019, 8380, 1012, 1014, 25162, 1012, 1016, 4413, 1012, 1016, 1011, 4413, 1012, 1014, 9645, 2692, 1012, 1014, 19034, 5835, 18164, 1012, 1022, 22234, 1012, 1016, 5986, 1012, 1020, 11816, 1012, 1014, 1011, 16798, 1012, 1014, 1011, 18253, 1012, 1019, 6584, 2620, 1012, 1014, 102]"
191,"[-1.0, -1.0, -1.0, -1.0]","[101, 2529, 3531, 2507, 2033, 1996, 2892, 19034, 2452, 4724, 2509, 1012, 1016, 2753, 2549, 1012, 1016, 25162, 1012, 1019, 23785, 1012, 1019, 6282, 2692, 1012, 1022, 4261, 2509, 1012, 1017, 18164, 2575, 1012, 1014, 19034, 1060, 10020, 28469, 1012, 2423, 1061, 10020, 17832, 1012, 4293, 1060, 17848, 4464, 2509, 1012, 4293, 1061, 17848, 22904, 1012, 1014, 2415, 1035, 1060, 9475, 2415, 1035, 1061, 22030, 7605, 1035, 1060, 2531, 1012, 25797, 2692, 16703, 7605, 1035, 1061, 1011, 1015, 1012, 26499, 22610, 2575, 7605, 1035, 1062, 25897, 1012, 1014, 7023, 1014, 1012, 6109, 12740, 2620, 2475, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2321, 1024, 5757, 9099, 1035, 1060, 1014, 1012, 5401, 22932, 24096, 9099, 1035, 1061, 1014, 1012, 5890, 16932, 2692, 2629, 9099, 1035, 1062, 1014, 1012, 25745, 20842, 2575, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 2581, 2620, 2683, 2487, 1053, 1035, 1061, 1014, 1012, 23785, 16703, 2575, 1053, 1035, 1062, 1011, 1014, 1012, 6021, 16703, 2692, 2509, 1053, 1035, 1059, 1011, 1014, 1012, 4002, 22407, 2692, 2581, 2171, 1024, 3429, 1010, 26718, 18863, 1024, 4874, 28469, 1012, 1016, 4464, 2509, 1012, 1022, 17832, 1012, 1022, 22904, 1012, 1014, 2531, 1012, 1017, 1011, 1015, 1012, 1017, 25897, 1012, 1014, 102]"
192,"[-1.0, -1.0, -1.0, -1.0]","[101, 19034, 5835, 4805, 2575, 1012, 1022, 4720, 2575, 1012, 1014, 20637, 1012, 1023, 4090, 2620, 1012, 1016, 1014, 1012, 1014, 1014, 1012, 1014, 1014, 1012, 1014, 19034, 1060, 10020, 20741, 1012, 18034, 1061, 10020, 21489, 1012, 1019, 1060, 17848, 25504, 1012, 1019, 1061, 17848, 28048, 1012, 1014, 2415, 1035, 1060, 5539, 2415, 1035, 1061, 26257, 7605, 1035, 1060, 1011, 13092, 1012, 3770, 2581, 16576, 2620, 7605, 1035, 1061, 14378, 1012, 6445, 22025, 26976, 7605, 1035, 1062, 5764, 2487, 1012, 1014, 7023, 1014, 1012, 6227, 25746, 2683, 2509, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2321, 1024, 2321, 9099, 1035, 1060, 1014, 1012, 6353, 12376, 2620, 9099, 1035, 1061, 1011, 1014, 1012, 14378, 19481, 2581, 9099, 1035, 1062, 1014, 1012, 24921, 2692, 2683, 1053, 1035, 1060, 1014, 1012, 6109, 20842, 19961, 1053, 1035, 1061, 1011, 1014, 1012, 28358, 2692, 2683, 2581, 1053, 1035, 1062, 1014, 1012, 5840, 19961, 2575, 2509, 1053, 1035, 1059, 1014, 1012, 6185, 22610, 24087, 2171, 1024, 4700, 1010, 26718, 18863, 1024, 4874, 20741, 1012, 1018, 25504, 1012, 1019, 21489, 1012, 1019, 28048, 1012, 1014, 1011, 13092, 1012, 1022, 14378, 1012, 1022, 5764, 2487, 1012, 1014, 2529, 6723, 1996, 2452, 3531, 102]"
193,"[0.5435271945480808, -0.1403641217926196, 0.29198463267594, -0.0390786049713442]","[101, 19034, 2452, 28977, 1012, 1016, 27433, 1012, 1016, 24709, 1012, 1016, 3486, 2683, 1012, 1022, 7886, 1012, 1020, 17365, 1012, 1021, 6255, 2475, 1012, 1014, 19034, 5835, 16327, 1012, 1020, 24398, 1012, 1014, 5018, 1012, 1015, 24622, 1012, 1019, 1011, 1014, 1012, 1014, 1011, 1014, 1012, 1014, 1014, 1012, 1014, 2529, 3413, 2033, 1996, 5835, 3531, 102]"
194,"[-1.0, -1.0, -1.0, -1.0]","[101, 19034, 5835, 20500, 1012, 1015, 21950, 1012, 1022, 12963, 1012, 1022, 23090, 1012, 1016, 1011, 19609, 1012, 1015, 1011, 6273, 1012, 1019, 6356, 2475, 1012, 1014, 2529, 10616, 1996, 2187, 10336, 19034, 1060, 10020, 18034, 1012, 1019, 1061, 10020, 14378, 1012, 4293, 1060, 17848, 25873, 1012, 1014, 1061, 17848, 16798, 1012, 4293, 2415, 1035, 1060, 4464, 2509, 2415, 1035, 1061, 18610, 7605, 1035, 1060, 19681, 1012, 5890, 17465, 2620, 7605, 1035, 1061, 1011, 19609, 1012, 4261, 26187, 2692, 2620, 7605, 1035, 1062, 5818, 2620, 1012, 1014, 7023, 1014, 1012, 5388, 2581, 12740, 2475, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 5641, 1024, 2403, 9099, 1035, 1060, 1014, 1012, 27003, 2581, 2683, 2629, 9099, 1035, 1061, 1014, 1012, 14677, 21486, 2620, 9099, 1035, 1062, 1014, 1012, 3326, 2683, 2575, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 2692, 2581, 2620, 2475, 1053, 1035, 1061, 1014, 1012, 4229, 2683, 2575, 2475, 1053, 1035, 1062, 1011, 1014, 1012, 5890, 25746, 2575, 2620, 1053, 1035, 1059, 1011, 1014, 1012, 5890, 10790, 20842, 2171, 1024, 2403, 1010, 26718, 18863, 1024, 4874, 18034, 1012, 1019, 25873, 1012, 1014, 14378, 1012, 1022, 16798, 1012, 1022, 19681, 1012, 1014, 1011, 19609, 1012, 1018, 5818, 2620, 1012, 1014, 102]"
