,out,tokens
317,"[-1.0, -1.0, -1.0, -1.0]","[101, 2529, 3413, 2033, 1996, 5835, 3531, 19034, 1060, 10020, 3429, 2629, 1012, 1019, 1061, 10020, 19235, 1012, 27658, 1060, 17848, 5139, 2575, 1012, 1014, 1061, 17848, 4261, 2487, 1012, 1019, 2415, 1035, 1060, 3156, 2415, 1035, 1061, 27173, 7605, 1035, 1060, 9645, 2629, 1012, 6564, 2683, 2683, 18827, 7605, 1035, 1061, 24559, 1012, 25873, 22203, 2620, 7605, 1035, 1062, 14993, 2487, 1012, 1014, 7023, 1014, 1012, 6205, 19481, 2581, 2549, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2321, 1024, 4413, 9099, 1035, 1060, 1014, 1012, 6273, 2581, 2581, 2581, 2475, 9099, 1035, 1061, 1014, 1012, 17696, 2620, 18827, 9099, 1035, 1062, 1014, 1012, 27240, 2575, 23833, 1053, 1035, 1060, 1014, 1012, 6365, 16703, 2620, 2581, 1053, 1035, 1061, 1011, 1014, 1012, 14210, 2575, 16576, 1053, 1035, 1062, 1014, 1012, 5890, 22275, 2683, 2549, 1053, 1035, 1059, 1014, 1012, 6185, 28311, 2683, 2171, 1024, 4720, 1010, 26718, 18863, 1024, 4874, 3429, 2629, 1012, 1019, 5139, 2575, 1012, 1014, 19235, 1012, 1023, 4261, 2487, 1012, 1019, 9645, 2629, 1012, 1023, 24559, 1012, 1018, 14993, 2487, 1012, 1014, 19034, 1060, 10020, 28469, 1012, 2423, 1061, 10020, 17832, 1012, 4293, 1060, 17848, 4464, 2509, 1012, 4293, 1061, 17848, 22904, 1012, 1014, 2415, 1035, 1060, 9475, 2415, 1035, 1061, 22030, 7605, 1035, 1060, 2531, 1012, 25797, 2692, 16703, 7605, 1035, 1061, 1011, 1015, 1012, 26499, 22610, 2575, 7605, 1035, 1062, 25897, 1012, 1014, 7023, 1014, 1012, 6109, 12740, 2620, 2475, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2321, 1024, 5757, 9099, 1035, 1060, 1014, 1012, 5401, 22932, 24096, 9099, 1035, 1061, 1014, 1012, 5890, 16932, 2692, 2629, 9099, 1035, 1062, 1014, 1012, 25745, 20842, 2575, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 2581, 2620, 2683, 2487, 1053, 1035, 1061, 1014, 1012, 23785, 16703, 2575, 1053, 1035, 1062, 1011, 1014, 1012, 6021, 16703, 2692, 2509, 1053, 1035, 1059, 1011, 1014, 1012, 4002, 22407, 2692, 2581, 2171, 1024, 3429, 1010, 26718, 18863, 1024, 4874, 28469, 1012, 1016, 4464, 2509, 1012, 1022, 17832, 1012, 1022, 22904, 1012, 1014, 2531, 1012, 1017, 1011, 1015, 1012, 1017, 25897, 1012, 1014, 102]"
318,"[-1.0, -1.0, -1.0, -1.0]","[101, 2529, 10616, 1996, 2187, 10336, 19034, 2452, 24622, 1012, 1022, 4029, 2475, 1012, 1022, 5018, 1012, 1023, 22431, 1012, 1015, 1014, 1012, 1014, 1011, 1014, 1012, 1014, 1014, 1012, 1014, 19034, 1060, 10020, 20802, 1012, 22810, 1061, 10020, 17365, 1012, 27658, 1060, 17848, 25504, 1012, 1014, 1061, 17848, 5539, 1012, 22810, 2415, 1035, 1060, 23254, 2415, 1035, 1061, 18744, 7605, 1035, 1060, 1011, 16710, 1012, 4413, 14142, 2581, 2575, 7605, 1035, 1061, 1011, 5824, 1012, 3938, 23833, 2575, 2620, 7605, 1035, 1062, 6564, 2475, 1012, 1014, 7023, 1014, 1012, 6486, 19961, 21486, 2465, 4601, 2171, 2452, 3058, 2539, 1011, 5641, 1011, 16798, 2475, 2051, 2570, 1024, 4413, 1024, 5401, 9099, 1035, 1060, 1014, 1012, 4724, 2581, 2683, 2620, 9099, 1035, 1061, 1011, 1014, 1012, 16734, 14142, 2487, 9099, 1035, 1062, 1014, 1012, 3925, 2620, 2549, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 2581, 22907, 2581, 1053, 1035, 1061, 1014, 1012, 4261, 21926, 23499, 1053, 1035, 1062, 1014, 1012, 6185, 24087, 2620, 2581, 1053, 1035, 1059, 1011, 1014, 1012, 6185, 2683, 23777, 2475, 2171, 1024, 4583, 1010, 26718, 18863, 1024, 4874, 20802, 1012, 1020, 25504, 1012, 1014, 17365, 1012, 1023, 5539, 1012, 1020, 1011, 16710, 1012, 1018, 1011, 5824, 1012, 1023, 6564, 2475, 1012, 1014, 102]"
319,"[0.3127625986639363, 0.0802437942618679, 0.1745625018425406, 0.0008039333366625]","[101, 19034, 5835, 27908, 1012, 1019, 24690, 1012, 1019, 17405, 1012, 1019, 17014, 1012, 1014, 12567, 1012, 1020, 13138, 1012, 1021, 6282, 2509, 1012, 1014, 2529, 2192, 2033, 1996, 2452, 3531, 19034, 2452, 4261, 2509, 1012, 1016, 29269, 1012, 1016, 15407, 1012, 1022, 18540, 1012, 1019, 2871, 2620, 1012, 1017, 1011, 16444, 1012, 1014, 19843, 2575, 1012, 1014, 102]"
320,"[0.2882282428697875, -0.1678587588393835, 0.1935395655390734, 0.0031110920877153]","[101, 2529, 2192, 2033, 1996, 14757, 3531, 19034, 5835, 4261, 2683, 1012, 1016, 4008, 2475, 1012, 1022, 8732, 1012, 1023, 20549, 1012, 1019, 4868, 2487, 1012, 1020, 1011, 24568, 1012, 1019, 20636, 2629, 1012, 1014, 19034, 2452, 20294, 1012, 1015, 25143, 1012, 1014, 12104, 1012, 1014, 17317, 1012, 1022, 1011, 11827, 1012, 1015, 1011, 16798, 1012, 1017, 6227, 2692, 1012, 1014, 102]"
321,"[0.31879545607459, 0.1313179223868237, 0.197495915866438, -0.0152681873807617]","[101, 2529, 3413, 2033, 1996, 2157, 5474, 6073, 2099, 19034, 1060, 10020, 18034, 1012, 1019, 1061, 10020, 14378, 1012, 4293, 1060, 17848, 25873, 1012, 1014, 1061, 17848, 16798, 1012, 4293, 2415, 1035, 1060, 4464, 2509, 2415, 1035, 1061, 18610, 7605, 1035, 1060, 19681, 1012, 5890, 17465, 2620, 7605, 1035, 1061, 1011, 19609, 1012, 4261, 26187, 2692, 2620, 7605, 1035, 1062, 5818, 2620, 1012, 1014, 7023, 1014, 1012, 5388, 2581, 12740, 2475, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 5641, 1024, 2403, 9099, 1035, 1060, 1014, 1012, 27003, 2581, 2683, 2629, 9099, 1035, 1061, 1014, 1012, 14677, 21486, 2620, 9099, 1035, 1062, 1014, 1012, 3326, 2683, 2575, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 2692, 2581, 2620, 2475, 1053, 1035, 1061, 1014, 1012, 4229, 2683, 2575, 2475, 1053, 1035, 1062, 1011, 1014, 1012, 5890, 25746, 2575, 2620, 1053, 1035, 1059, 1011, 1014, 1012, 5890, 10790, 20842, 2171, 1024, 2403, 1010, 26718, 18863, 1024, 4874, 18034, 1012, 1019, 25873, 1012, 1014, 14378, 1012, 1022, 16798, 1012, 1022, 19681, 1012, 1014, 1011, 19609, 1012, 1018, 5818, 2620, 1012, 1014, 19034, 1060, 10020, 20741, 1012, 18034, 1061, 10020, 21489, 1012, 1019, 1060, 17848, 25504, 1012, 1019, 1061, 17848, 28048, 1012, 1014, 2415, 1035, 1060, 5539, 2415, 1035, 1061, 26257, 7605, 1035, 1060, 1011, 13092, 1012, 3770, 2581, 16576, 2620, 7605, 1035, 1061, 14378, 1012, 6445, 22025, 26976, 7605, 1035, 1062, 5764, 2487, 1012, 1014, 7023, 1014, 1012, 6227, 25746, 2683, 2509, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2321, 1024, 2321, 9099, 1035, 1060, 1014, 1012, 6353, 12376, 2620, 9099, 1035, 1061, 1011, 1014, 1012, 14378, 19481, 2581, 9099, 1035, 1062, 1014, 1012, 24921, 2692, 2683, 1053, 1035, 1060, 1014, 1012, 6109, 20842, 19961, 1053, 1035, 1061, 1011, 1014, 1012, 28358, 2692, 2683, 2581, 1053, 1035, 1062, 1014, 1012, 5840, 19961, 2575, 2509, 1053, 1035, 1059, 1014, 1012, 6185, 22610, 24087, 2171, 1024, 4700, 1010, 26718, 18863, 1024, 4874, 20741, 1012, 1018, 25504, 1012, 1019, 21489, 1012, 1019, 28048, 1012, 1014, 1011, 13092, 1012, 1022, 14378, 1012, 1022, 5764, 2487, 1012, 1014, 102]"
322,"[0.2882282428697875, -0.1678587588393835, 0.1935395655390734, 0.0031110920877153]","[101, 2529, 3531, 6723, 1996, 2187, 2452, 19034, 1060, 10020, 25246, 1012, 1019, 1061, 10020, 1014, 1012, 22810, 1060, 17848, 29562, 1012, 1014, 1061, 17848, 8732, 1012, 7466, 2415, 1035, 1060, 27240, 2415, 1035, 1061, 5786, 7605, 1035, 1060, 1011, 5187, 1012, 6275, 22025, 2581, 2487, 7605, 1035, 1061, 1011, 23988, 1012, 4466, 22610, 2575, 2620, 7605, 1035, 1062, 6070, 2509, 1012, 1014, 7023, 1014, 1012, 24841, 2692, 20842, 2465, 4601, 2171, 2452, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 5757, 1024, 4008, 9099, 1035, 1060, 1014, 1012, 24841, 19317, 2620, 9099, 1035, 1061, 1011, 1014, 1012, 16785, 27531, 2683, 9099, 1035, 1062, 1014, 1012, 4437, 2549, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 21472, 16932, 1053, 1035, 1061, 1014, 1012, 27878, 25746, 2549, 1053, 1035, 1062, 1014, 1012, 4002, 21486, 14526, 1053, 1035, 1059, 1011, 1014, 1012, 6185, 2620, 22407, 2171, 1024, 1016, 1010, 26718, 18863, 1024, 4874, 25246, 1012, 1019, 29562, 1012, 1014, 1014, 1012, 1020, 8732, 1012, 1016, 1011, 5187, 1012, 1022, 1011, 23988, 1012, 1019, 6070, 2509, 1012, 1014, 19034, 1060, 10020, 17014, 1012, 1019, 1061, 10020, 7287, 1012, 22810, 1060, 17848, 19540, 1012, 1019, 1061, 17848, 19121, 1012, 27658, 2415, 1035, 1060, 23988, 2415, 1035, 1061, 17332, 7605, 1035, 1060, 3429, 2475, 1012, 5818, 22025, 24087, 7605, 1035, 1061, 1011, 4466, 2629, 1012, 5757, 18139, 24434, 7605, 1035, 1062, 18512, 2509, 1012, 1014, 7023, 1014, 1012, 6486, 2581, 2683, 26224, 2465, 4601, 2171, 2452, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 5840, 1024, 5401, 9099, 1035, 1060, 1014, 1012, 20549, 2683, 20842, 9099, 1035, 1061, 1014, 1012, 8746, 23352, 2620, 9099, 1035, 1062, 1014, 1012, 2857, 28311, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 2692, 2581, 24594, 1053, 1035, 1061, 1014, 1012, 4229, 2683, 18139, 2683, 1053, 1035, 1062, 1011, 1014, 1012, 4002, 2581, 2683, 23777, 1053, 1035, 1059, 1011, 1014, 1012, 6185, 19317, 2692, 2575, 2171, 1024, 1014, 1010, 26718, 18863, 1024, 4874, 17014, 1012, 1019, 19540, 1012, 1019, 7287, 1012, 1020, 19121, 1012, 1023, 3429, 2509, 1012, 1014, 1011, 4466, 2629, 1012, 1015, 18512, 2509, 1012, 1014, 102]"
323,"[0.6673169701103825, 0.0368650441411367, 0.1939767696577239, -0.0230887086514485]","[101, 2529, 3531, 2192, 2033, 1996, 3482, 19034, 2452, 4008, 2549, 1012, 1016, 4720, 2475, 1012, 1019, 21005, 1012, 1023, 28489, 1012, 1014, 6109, 2575, 1012, 1016, 23859, 1012, 1015, 19015, 2581, 1012, 1014, 19034, 5835, 16444, 1012, 1016, 29403, 1012, 1022, 13756, 1012, 1014, 4029, 2575, 1012, 1014, 15017, 1012, 1023, 17867, 1012, 1014, 6275, 2620, 1012, 1014, 102]"
324,"[0.534339572526245, 0.19795078144167, 0.0780140241211881, 0.2948140510222967]","[101, 19034, 5835, 27509, 1012, 1019, 4724, 2683, 1012, 1019, 17403, 1012, 1014, 27173, 1012, 1016, 17943, 1012, 1022, 1011, 2861, 1012, 1016, 6445, 2581, 1012, 1014, 2529, 3531, 10616, 1996, 5474, 11867, 6657, 19099, 2099, 19034, 2452, 3998, 1012, 1019, 3486, 2509, 1012, 1014, 17832, 1012, 1022, 23593, 1012, 1016, 1020, 1012, 1019, 1011, 4583, 1012, 1023, 5139, 2549, 1012, 1014, 102]"
325,"[0.6477471170682055, -0.038082890503715, 0.1674567501857178, 0.0060315763427278]","[101, 19034, 1060, 10020, 28977, 1012, 2423, 1061, 10020, 24709, 1012, 2423, 1060, 17848, 27433, 1012, 2423, 1061, 17848, 3486, 2683, 1012, 4293, 2415, 1035, 1060, 4261, 2475, 2415, 1035, 1061, 26499, 7605, 1035, 1060, 7886, 1012, 3438, 22610, 17134, 7605, 1035, 1061, 17365, 1012, 5764, 2581, 21926, 2620, 7605, 1035, 1062, 6255, 2475, 1012, 1014, 7023, 1014, 1012, 5187, 27531, 2581, 2549, 2465, 4601, 2171, 2452, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 5511, 1024, 2871, 9099, 1035, 1060, 1014, 1012, 4185, 2581, 2581, 22610, 9099, 1035, 1061, 1011, 1014, 1012, 6021, 17914, 2620, 2509, 9099, 1035, 1062, 1014, 1012, 16785, 19961, 2581, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 15136, 15136, 1053, 1035, 1061, 1014, 1012, 4029, 16068, 2575, 2509, 1053, 1035, 1062, 1014, 1012, 4002, 16086, 16703, 1053, 1035, 1059, 1011, 1014, 1012, 6021, 2692, 27531, 2475, 2171, 1024, 2340, 1010, 26718, 18863, 1024, 4874, 28977, 1012, 1016, 27433, 1012, 1016, 24709, 1012, 1016, 3486, 2683, 1012, 1022, 7886, 1012, 1020, 17365, 1012, 1021, 6255, 2475, 1012, 1014, 19034, 1060, 10020, 25048, 1012, 4293, 1061, 10020, 12963, 1012, 5179, 17788, 1060, 17848, 4029, 2487, 1012, 2423, 1061, 17848, 16798, 1012, 1019, 2415, 1035, 1060, 24426, 2415, 1035, 1061, 8148, 7605, 1035, 1060, 4090, 1012, 17332, 2692, 19481, 7605, 1035, 1061, 1011, 19975, 1012, 20405, 2575, 19481, 7605, 1035, 1062, 5986, 2575, 1012, 1014, 7023, 1014, 1012, 6227, 2581, 2581, 22022, 2465, 4601, 2171, 2452, 3058, 2539, 1011, 5641, 1011, 16798, 2475, 2051, 2603, 1024, 2459, 1024, 4466, 9099, 1035, 1060, 1014, 1012, 24559, 2620, 2581, 2620, 9099, 1035, 1061, 1011, 1014, 1012, 6185, 12376, 22025, 9099, 1035, 1062, 1014, 1012, 3245, 2581, 2509, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 24434, 22022, 1053, 1035, 1061, 1014, 1012, 26231, 24594, 2549, 1053, 1035, 1062, 1011, 1014, 1012, 2199, 2620, 22610, 1053, 1035, 1059, 1011, 1014, 1012, 6185, 16147, 24594, 2171, 1024, 6275, 1010, 26718, 18863, 1024, 4874, 25048, 1012, 1022, 4029, 2487, 1012, 1016, 12963, 1012, 1020, 16798, 1012, 1019, 4090, 1012, 1015, 1011, 19975, 1012, 1017, 5986, 2575, 1012, 1014, 2529, 3531, 2507, 2033, 1996, 2157, 14757, 102]"
326,"[0.3002339340656929, 0.1135415316858222, 0.3185438560908834, 0.0218722183042959]","[101, 2529, 2064, 1045, 2031, 1996, 2157, 4874, 19034, 1060, 10020, 21005, 1012, 1019, 1061, 10020, 11176, 1012, 1014, 1060, 17848, 19652, 1012, 1019, 1061, 17848, 4261, 2487, 1012, 4293, 2415, 1035, 1060, 21777, 2415, 1035, 1061, 22343, 7605, 1035, 1060, 1011, 5388, 1012, 5139, 23777, 23632, 7605, 1035, 1061, 1018, 1012, 4002, 2581, 19317, 2475, 7605, 1035, 1062, 6079, 2620, 1012, 1014, 7023, 1014, 1012, 6584, 2683, 23499, 2629, 2465, 4464, 2171, 5835, 3058, 2539, 1011, 5641, 1011, 16798, 2475, 2051, 2603, 1024, 2403, 1024, 2340, 9099, 1035, 1060, 1014, 1012, 5764, 16576, 2581, 2683, 9099, 1035, 1061, 1014, 1012, 5890, 28756, 22022, 9099, 1035, 1062, 1014, 1012, 20802, 26976, 2629, 1053, 1035, 1060, 1011, 1014, 1012, 5764, 27814, 22022, 1053, 1035, 1061, 1011, 1014, 1012, 25578, 28311, 2509, 1053, 1035, 1062, 1014, 1012, 24921, 26976, 1053, 1035, 1059, 1011, 1014, 1012, 23609, 22610, 2581, 2171, 1024, 3963, 1010, 26718, 18863, 1024, 4874, 21005, 1012, 1019, 19652, 1012, 1019, 11176, 1012, 1014, 4261, 2487, 1012, 1022, 1011, 5388, 1012, 1019, 1018, 1012, 1014, 6079, 2620, 1012, 1014, 19034, 1060, 10020, 28906, 1012, 1019, 1061, 10020, 4720, 1012, 5757, 17788, 1060, 17848, 4601, 2683, 1012, 1014, 1061, 17848, 19871, 1012, 4293, 2415, 1035, 1060, 24429, 2415, 1035, 1061, 12606, 7605, 1035, 1060, 1014, 1012, 1014, 7605, 1035, 1061, 1011, 1014, 1012, 1014, 7605, 1035, 1062, 1014, 1012, 1014, 7023, 1014, 1012, 6640, 22932, 2581, 2509, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2410, 1024, 4700, 9099, 1035, 1060, 1014, 1012, 3998, 21926, 2549, 9099, 1035, 1061, 1014, 1012, 12104, 27009, 2475, 9099, 1035, 1062, 1014, 1012, 27003, 27009, 2549, 1053, 1035, 1060, 1011, 1014, 1012, 6205, 21084, 2692, 2620, 1053, 1035, 1061, 1014, 1012, 4464, 2620, 26224, 1053, 1035, 1062, 1014, 1012, 6185, 15136, 2581, 2475, 1053, 1035, 1059, 1011, 1014, 1012, 6021, 2692, 12740, 2620, 2171, 1024, 4261, 1010, 26718, 18863, 1024, 4874, 28906, 1012, 1019, 4601, 2683, 1012, 1014, 4720, 1012, 1015, 19871, 1012, 1022, 1014, 1012, 1014, 1011, 1014, 1012, 1014, 1014, 1012, 1014, 102]"
327,"[0.4379798463530173, -0.1563007386679468, 0.1950844680337645, 0.0255869824200615]","[101, 2529, 2192, 2033, 1996, 2452, 3531, 19034, 2452, 20802, 1012, 1020, 25504, 1012, 1014, 17365, 1012, 1023, 5539, 1012, 1020, 1011, 16710, 1012, 1018, 1011, 5824, 1012, 1023, 6564, 2475, 1012, 1014, 19034, 5835, 18164, 1012, 1022, 22234, 1012, 1016, 5986, 1012, 1020, 11816, 1012, 1014, 1011, 16798, 1012, 1014, 1011, 18253, 1012, 1019, 6584, 2620, 1012, 1014, 102]"
328,"[0.2882282428697875, -0.1678587588393835, 0.1935395655390734, 0.0031110920877153]","[101, 2529, 3531, 2192, 2033, 1996, 2187, 2452, 19034, 1060, 10020, 25246, 1012, 1019, 1061, 10020, 1014, 1012, 22810, 1060, 17848, 29562, 1012, 1014, 1061, 17848, 8732, 1012, 7466, 2415, 1035, 1060, 27240, 2415, 1035, 1061, 5786, 7605, 1035, 1060, 1011, 5187, 1012, 6275, 22025, 2581, 2487, 7605, 1035, 1061, 1011, 23988, 1012, 4466, 22610, 2575, 2620, 7605, 1035, 1062, 6070, 2509, 1012, 1014, 7023, 1014, 1012, 24841, 2692, 20842, 2465, 4601, 2171, 2452, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 5757, 1024, 4008, 9099, 1035, 1060, 1014, 1012, 24841, 19317, 2620, 9099, 1035, 1061, 1011, 1014, 1012, 16785, 27531, 2683, 9099, 1035, 1062, 1014, 1012, 4437, 2549, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 21472, 16932, 1053, 1035, 1061, 1014, 1012, 27878, 25746, 2549, 1053, 1035, 1062, 1014, 1012, 4002, 21486, 14526, 1053, 1035, 1059, 1011, 1014, 1012, 6185, 2620, 22407, 2171, 1024, 1016, 1010, 26718, 18863, 1024, 4874, 25246, 1012, 1019, 29562, 1012, 1014, 1014, 1012, 1020, 8732, 1012, 1016, 1011, 5187, 1012, 1022, 1011, 23988, 1012, 1019, 6070, 2509, 1012, 1014, 19034, 1060, 10020, 24030, 1012, 1014, 1061, 10020, 5539, 1012, 22810, 1060, 17848, 4229, 2549, 1012, 1014, 1061, 17848, 27234, 1012, 1014, 2415, 1035, 1060, 28906, 2415, 1035, 1061, 23090, 7605, 1035, 1060, 5764, 1012, 4029, 21057, 15136, 7605, 1035, 1061, 8746, 1012, 20335, 2620, 17465, 7605, 1035, 1062, 6640, 2549, 1012, 1014, 7023, 1014, 1012, 4805, 19841, 23632, 2465, 4601, 2171, 2452, 3058, 2539, 1011, 5641, 1011, 16798, 2475, 2051, 2603, 1024, 2324, 1024, 6021, 9099, 1035, 1060, 1014, 1012, 5388, 16086, 2575, 9099, 1035, 1061, 1011, 1014, 1012, 5840, 21472, 19481, 9099, 1035, 1062, 1014, 1012, 29056, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 2581, 2575, 1053, 1035, 1061, 1014, 1012, 4261, 16147, 2692, 2509, 1053, 1035, 1062, 1011, 1014, 1012, 5890, 2575, 2581, 23833, 1053, 1035, 1059, 1011, 1014, 1012, 6021, 10790, 2620, 2620, 2171, 1024, 6535, 1010, 26718, 18863, 1024, 4874, 24030, 1012, 1014, 4229, 2549, 1012, 1014, 5539, 1012, 1020, 27234, 1012, 1014, 5764, 1012, 1018, 8746, 1012, 1016, 6640, 2549, 1012, 1014, 102]"
329,"[-1.0, -1.0, -1.0, -1.0]","[101, 19034, 1060, 10020, 19883, 1012, 8732, 1061, 10020, 3938, 1012, 8732, 1060, 17848, 13427, 1012, 2423, 1061, 17848, 20335, 1012, 22810, 2415, 1035, 1060, 22376, 2415, 1035, 1061, 16710, 7605, 1035, 1060, 1011, 1014, 1012, 1014, 7605, 1035, 1061, 1011, 1014, 1012, 1014, 7605, 1035, 1062, 1014, 1012, 1014, 7023, 1014, 1012, 5594, 29537, 2549, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 2184, 1024, 2340, 9099, 1035, 1060, 1014, 1012, 28489, 2683, 21619, 9099, 1035, 1061, 1011, 1014, 1012, 12457, 10790, 2683, 9099, 1035, 1062, 1014, 1012, 24398, 22907, 1053, 1035, 1060, 1011, 1014, 1012, 6109, 16048, 16703, 1053, 1035, 1061, 1014, 1012, 4029, 21486, 16932, 1053, 1035, 1062, 1011, 1014, 1012, 5890, 2692, 22022, 1053, 1035, 1059, 1011, 1014, 1012, 5890, 24096, 21619, 2171, 1024, 2322, 1010, 26718, 18863, 1024, 4874, 19883, 1012, 1015, 13427, 1012, 1016, 3938, 1012, 1015, 20335, 1012, 1020, 1011, 1014, 1012, 1014, 1011, 1014, 1012, 1014, 1014, 1012, 1014, 2529, 2064, 1045, 2031, 1996, 14757, 3531, 19034, 5835, 28469, 1012, 1019, 4413, 2549, 1012, 1019, 16065, 1012, 1014, 25048, 1012, 1014, 17332, 1012, 1014, 1011, 4090, 1012, 1015, 9645, 2683, 1012, 1014, 102]"
330,"[-1.0, -1.0, -1.0, -1.0]","[101, 2529, 3413, 2033, 1996, 2452, 19034, 5835, 17196, 1012, 1014, 3486, 2683, 1012, 1014, 9645, 1012, 1022, 22018, 1012, 1022, 2382, 1012, 1016, 1011, 18610, 1012, 1019, 6227, 2487, 1012, 1014, 19034, 1060, 10020, 28489, 1012, 4293, 1061, 10020, 20003, 1012, 1014, 1060, 17848, 4261, 2683, 1012, 2423, 1061, 17848, 26267, 1012, 1019, 2415, 1035, 1060, 3486, 2620, 2415, 1035, 1061, 11212, 7605, 1035, 1060, 6109, 1012, 5775, 21619, 7605, 1035, 1061, 1017, 1012, 5385, 2683, 20842, 7605, 1035, 1062, 5989, 2683, 1012, 1014, 7023, 1014, 1012, 25392, 18827, 2475, 2465, 4464, 2171, 5835, 3058, 2570, 1011, 5641, 1011, 16798, 2475, 2051, 2321, 1024, 5641, 1024, 3429, 9099, 1035, 1060, 1014, 1012, 4868, 22932, 2581, 2475, 9099, 1035, 1061, 1014, 1012, 6185, 23833, 9099, 1035, 1062, 1014, 1012, 3699, 2692, 2509, 1053, 1035, 1060, 1011, 1014, 1012, 6227, 21619, 16576, 1053, 1035, 1061, 1014, 1012, 4229, 22907, 2581, 2549, 1053, 1035, 1062, 1011, 1014, 1012, 5890, 22203, 2581, 2549, 1053, 1035, 1059, 1011, 1014, 1012, 5890, 21619, 25746, 2171, 1024, 2459, 1010, 26718, 18863, 1024, 4874, 28489, 1012, 1022, 4261, 2683, 1012, 1016, 20003, 1012, 1014, 26267, 1012, 1019, 6109, 1012, 1016, 1017, 1012, 1022, 5989, 2683, 1012, 1014, 102]"
331,"[-1.0, -1.0, -1.0, -1.0]","[101, 2529, 3413, 2033, 1996, 14757, 3531, 19034, 5835, 20500, 1012, 1015, 21950, 1012, 1022, 12963, 1012, 1022, 23090, 1012, 1016, 1011, 19609, 1012, 1015, 1011, 6273, 1012, 1019, 6356, 2475, 1012, 1014, 19034, 1060, 10020, 21005, 1012, 18034, 1061, 10020, 11118, 1012, 1019, 1060, 17848, 19652, 1012, 1014, 1061, 17848, 4261, 2487, 1012, 2423, 2415, 1035, 1060, 21777, 2415, 1035, 1061, 22343, 7605, 1035, 1060, 1011, 5388, 1012, 6191, 21057, 2581, 2509, 7605, 1035, 1061, 1018, 1012, 5890, 24434, 2692, 2575, 7605, 1035, 1062, 6079, 2683, 1012, 1014, 7023, 1014, 1012, 6070, 22407, 12521, 2465, 4464, 2171, 5835, 3058, 2539, 1011, 5641, 1011, 16798, 2475, 2051, 2603, 1024, 2403, 1024, 4090, 9099, 1035, 1060, 1014, 1012, 5764, 16576, 2620, 9099, 1035, 1061, 1014, 1012, 5890, 28756, 23499, 9099, 1035, 1062, 1014, 1012, 20802, 26976, 2549, 1053, 1035, 1060, 1011, 1014, 1012, 5764, 27814, 22022, 1053, 1035, 1061, 1011, 1014, 1012, 25578, 28311, 2581, 1053, 1035, 1062, 1014, 1012, 24921, 24087, 2620, 1053, 1035, 1059, 1011, 1014, 1012, 23609, 22610, 2575, 2171, 1024, 6390, 1010, 26718, 18863, 1024, 4874, 21005, 1012, 1018, 19652, 1012, 1014, 11118, 1012, 1019, 4261, 2487, 1012, 1016, 1011, 5388, 1012, 1020, 1018, 1012, 1014, 6079, 2683, 1012, 1014, 102]"
332,"[0.5863145127754106, 0.0348688953043089, 0.320766338670296, 0.0019438417710987]","[101, 19034, 2452, 27003, 1012, 1019, 4261, 2620, 1012, 1014, 19975, 1012, 1020, 17528, 1012, 1016, 6273, 1012, 1022, 1011, 1020, 1012, 1019, 5585, 2549, 1012, 1014, 19034, 5835, 28469, 1012, 1019, 4413, 2549, 1012, 1019, 16065, 1012, 1014, 25048, 1012, 1014, 17332, 1012, 1014, 1011, 4090, 1012, 1015, 9645, 2683, 1012, 1014, 2529, 3531, 2507, 2033, 1996, 4874, 102]"
333,"[0.3606090311409599, 0.2321180791395941, 0.0737845084866601, 0.3085327508229143]","[101, 19034, 5835, 27878, 1012, 1016, 23285, 1012, 1022, 5585, 1012, 1022, 20636, 1012, 1016, 8698, 1012, 1017, 1011, 27433, 1012, 1015, 3699, 1012, 1014, 19034, 2452, 23297, 1012, 1014, 25048, 1012, 1014, 24568, 1012, 1018, 4090, 2620, 1012, 1014, 1011, 6365, 1012, 1021, 12904, 1012, 1018, 4293, 2475, 1012, 1014, 2529, 3531, 2202, 1996, 4874, 102]"
